num_vehicle,vin
5378114,6Y500129
5378914,6W015612
5379614,6J020213
5379717,6Y501540
5380914,6J020236
5381214,6J002786
5381514,6J002785
5382314,6L502391
5383714,5S024528
5384214,6J020216
5385014,6S006703
5387714,P67704003
5387714,P67764003
5389614,6J002825
5389714,6J002902
5390114,6S006937
5390714,6Y501724
5391114,6S006446
5392814,6L502488
5394714,6L501573
5395114,5L503033
5398514,6L007297
5399004,P30419495
5411114,6L501892
5420314,6W015139
5420814,6W015450
5420914,6S006762
5423714,6J020171
5424414,6Y501796
5425614,6L502377
5426014,6S006780
5427214,6L007437
5427414,6L502468
5428014,6L007362
5428214,6L007442
5428714,6Y501740
5430514,6L007336
5430914,6S006734
5431214,6J020237
5431514,6J020222
5431914,6L007414
5432014,6Y501222
5432814,6J020214
5433514,6L007389
5435114,6Z000726
5435614,6L007422
5435714,6S006439
5435814,6W015087
5436014,CY501435
5437014,6S006821
5437312,6Z000732
5437514,6S005887
5442414,6U011069
5443114,6Y501742
5444014,6S006719
5444414,6S005169
5444814,6L502489
5446314,6Y501787
5446414,6S006977
5447114,6J002662
5448014,6J002927
5449114,6L502441
5449314,6S006706
5452325,2Y005552
5453114,6W015703
5454004,P30579570
5454414,C6Y501456
5455014,6S005438
5455414,6Y501623
5456414,6Y501337
5458914,6Y501089
5462014,6S007017
5462214,6S007071
5462314,6S006815
5462414,6Z000725
5462614,6Z000718
5462914,6L502490
5463414,6S005774
5464214,6Y502093
5464314,6Y502095
5465514,6Y502064
5465914,6J020223
5466014,6J020170
5467114,6L502623
5467714,6S006888
5469514,6L502603
5470514,6L502574
5470914,6Y501870
5471114,6W015245
5471514,6J002895
5471914,6L502586
5473014,6L502437
5473114,6L502575
5473414,6L007381
5474114,6S006828
5474414,6S005935
5474814,6L502351
5475214,6L007455
5475514,6Y502103
5475714,6L007371
5476114,6Y501831
5476214,6Y501889
5476914,P67740303
5477014,5L503408
5478525,2J508585
5479214,6L007429
5479814,6Y500055
5479814,6Y502055
5484714,6Y502145
5485414,6L007544
5487014,6Y501900
5487414,6U011059
5488214,6Y501669
5488514,6Y502096
5488814,6S006363
5489314,6Z000733
5489714,6U011070
5491214,6Y500026
5492314,6W016087
5494214,6J011187
5494414,6S005812
5495014,6L007417
5496014,6L007457
5496714,6Y501723
5496814,6S006720
5498514,6U011073
5500335,2J001133
5500764,DJ548476
5502935,2G001642
5502964,DJ598446
5503664,DS107434
5504764,DZ053433
5505864,DZ053427
5507164,DZ053706
5507464,DZ053724
5508364,DZ053719
5508564,DZ053698
5508864,DZ053718
5509064,DZ053714
5509135,1X000757
5509164,DZ053723
5509564,DZ053423
5509664,DZ053720
5509964,DZ053711
5510264,DZ053722
5510364,DZ053727
5510464,DZ053445
5510525,3J501002
5510664,DZ053725
5510864,DZ054355
5510914,6S007294
5511064,DZ054354
5511135,1W039642
5511164,DS512755
5511335,2W001596
5511464,DZ054353
5511514,6W015805
5511664,DZ053704
5511764,DZ053705
5511914,6S007044
5512414,5L503477
5512464,DT134925
5512864,DT538080
5512914,6L502484
5513314,6J002770
5513614,6Y502108
5513964,DY595209
5514314,6S007272
5514364,DZ037393
5514664,DJ660590
5515364,DJ610148
5515514,6S006855
5515964,DL045033
5516025,2Y006847
5516314,6L007696
5516814,6Y502239
5517014,6Y502052
5517214,6L502637
5517364,DZ046956
5517764,CY631323
5518064,DW637021
5518264,DT552486
5518764,DJ644531
5520764,DN535540
5520964,DJ721584
5521135,2W001731
5521464,DZ054358
5521664,DT125262
5521764,DT537787
5522264,DY081609
5522364,DN548352
5522764,DJ548488
5523364,DJ532937
5523464,DS174029
5524164,DJ526740
5524364,DZ047533
5524864,DJ620225
5525464,DJ617966
5526664,DJ622385
5527364,DJ625127
5528064,DJ613126
5528164,DJ616208
5529035,2W001360
5529535,2L001031
5529735,1L000009
5529864,DJ706486
5530735,2U001094
5531264,DJ635795
5531376,BY002174
5531764,DJ646448
5531864,DJ646447
5532464,DJ648038
5532564,DJ648037
5532625,3J501015
5532864,DJ651425
5533717,WP004038
5534364,DJ658481
5534530,7L003498
5534664,DJ658483
5535164,P12401687
5536064,DT552051
5536464,DT141745
5536564,DL055037
5536764,CR535399
5537764,DS145466
5538164,P12382669
5542364,DW071995
5542464,DT137305
5543035,2W001639
5543064,DT147785
5544135,2W001592
5544564,DZ054357
5544864,DW073716
5545135,2U001062
5545664,DZ054605
5545864,DY587252
5546264,DT148559
5546364,DW071992
5546964,DT552615
5548264,DW076158
5548364,DT552611
5549264,DJ526751
5549364,DJ532275
5549464,DJ541034
5549564,DJ544234
5549664,DJ548474
5549717,WS000680
5549764,DJ548471
5549864,DZ036759
5550664,DT149583
5551064,DT551268
5552535,2W001669
5553464,DT151478
5554164,DS199794
5554435,2S001274
5555435,2S001182
5555464,DJ620738
5555535,2W002448
5556064,DJ578665
5557464,DJ689189
5558435,2J001219
5558464,DJ842514
5559204,P30610805
5559735,2U001145
5560035,2J001120
5560264,DN535551
5560364,DJ626675
5560364,DJ625675
5560517,XT000009
5560664,DS145467
5562364,DS199801
5563225,3Y000544
5563464,DN535550
5563664,DN535554
5564235,2G001432
5565164,DJ665940
5565617,XG000486
5565635,2W001716
5565925,3S011708
5566664,DL522988
5567017,WP423141
5567264,DT148954
5567364,DS171941
5567464,DT537789
5567964,DJ692837
5568064,DJ697229
5568164,DJ570040
5568264,DJ548482
5568364,DJ843672
5568464,DJ758378
5570664,DR069430
5571464,DR069694
5571664,DR069698
5571764,DR069715
5571835,2W001708
5572064,DR069758
5572164,DR0696504
5572264,DR069603
5572464,DR069667
5572864,DR079987
5572964,DR079989
5573535,2L001055
5573564,DR067722
5573864,DR071220
5574364,DR070925
5574464,DR070929
5574564,DR070933
5574964,DR071400
5575064,DR071419
5575764,DR071284
5576064,DR069671
5576164,DR070023
5576364,DR070062
5576435,2W001778
5576664,DR067513
5576764,DR067733
5576864,DR067514
5576964,DR067737
5577164,DR067741
5577264,DR067758
5577364,DR067765
5577464,DR067772
5577564,DR067778
5577864,DR067786
5577964,DR067789
5578064,DR067810
5578164,DR067227
5578364,DR067521
5578564,DR067983
5578664,DR067986
5578764,DR067995
5578964,DR068015
5579064,DR068030
5579464,DR080398
5579764,DR068116
5579864,DR068128
5580035,2W001123
5580364,DR069783
5580464,DR069786
5580953,1U001013
5580964,DR071241
5581064,DT137308
5582335,2L001076
5582935,G1008511
5583664,DL522406
5584264,DT149579
5585764,DJ854261
5586464,DT146711
5586764,DN548357
5587264,DR069872
5587564,DJ871983
5588564,DT537794
5588864,DP006491
5589078,BA625786
5591164,DJ679413
5592664,DJ848672
5593464,DT550288
5593564,DT550478
5595655,ET504874
5596464,DJ548478
5596664,DJ548489
5597464,DT153431
5598064,DJ842307
5598164,DJ854106
5598964,DL054313
5599435,2W001251
5600035,2L001081
5600664,DL056013
5600864,DZ054343
5601564,DY596724
5603464,DS199792
5603764,DJ861070
5604164,ET500806
5604364,DT143585
5604864,DL055002
5605664,DT552494
5606164,DN548358
5606764,DN535044
5607664,DJ877549
5607864,DY601065
5608364,DW648461
5608864,DT551272
5609035,1P011440
5610164,DJ557564
5611064,DJ565969
5612064,DJ557561
5612164,DJ557556
5612435,1J402450
5612564,DJ555456
5613164,DJ560783
5613564,DZ047536
5616164,DZ038051
5617964,DJ844061
5618064,DJ635799
5618464,DT537481
5618564,DT552862
5618964,DR067815
5619164,DZ038050
5619264,DJ844068
5619964,DJ844069
5620064,DJ672875
5621464,DR579410
5622164,DJ873643
5622235,2W001157
5622464,DJ565971
5624335,2J001044
5624664,DZ037392
5624764,DZ012351
5624864,DT552858
5625535,2J001259
5625664,DJ845707
5626564,DP007778
5626764,DS199797
5626964,DT552550
5627964,DJ845695
5628064,DJ855747
5628164,DJ845700
5628964,DL523131
5629164,DR082135
5629364,DJ844065
5629964,DT555357
5630664,DJ845699
5630864,ET516171
5631264,DJ845708
5631664,DJ852093
5631964,DT552034
5632864,DL056664
5633280,GJ769716
5633364,DT183203
5633964,P12375701
5635480,FW029268
5636335,2W001644
5636964,DY081610
5636980,GT128581
5637335,1U001368
5637364,DZ059166
5637764,DT553965
5637817,WG003330
5638380,GJ838094
5638435,2L001185
5639564,DT144049
5641064,DL054315
5641564,DJ575369
5641664,P12359918
5641764,DJ866194
5641980,GJ855993
5642164,DT155346
5642264,DL523135
5642664,DJ625128
5644464,DY073490
5644564,DL055989
5646180,GE568106
5646664,DW079452
5648135,2W001947
5648780,GT211026
5649664,DR585667
5649780,GY146319
5650664,DW073465
5653235,2U001131
5653264,DJ626853
5654864,DJ866202
5655064,DW071214
5655364,DL056319
5655464,DJ701954
5655964,DY085470
5656164,DJ574832
5656268,AS000153
5656764,DZ059949
5657764,DT557016
5657880,GJ836262
5658864,DY086053
5660035,2W001573
5660564,DT552868
5660664,DS155258
5660964,DJ869737
5661464,DJ866196
5661764,DJ866185
5661864,DJ866204
5662164,DJ866197
5662580,GJ819673
5662617,XH000128
5662664,DT150026
5662764,DT554345
5662964,DL057277
5663164,DS221925
5663264,DJ866209
5663364,DL523134
5663425,3S011993
5663764,DS247421
5663864,DS221924
5665364,DZ010041
5665635,ZS001023
5666264,DZ012352
5666380,GJ825150
5667580,GJ811384
5667780,GJ764651
5668264,DR585682
5668464,DJ574831
5668664,DT166573
5668764,DJ574827
5668864,DS248596
5670680,GT180802
5670864,DJ866207
5670964,DJ869747
5671664,DY082287
5672764,DY087207
5674064,DJ862298
5674364,DJ862296
5674764,DZ047868
5675264,DJ869727
5675564,DT151481
5675864,DT159462
5675980,GZ024167
5676235,2X001009
5676264,DW656005
5676964,DJ574840
5677064,DT553461
5677180,12C951139
5677464,DJ574844
5678064,DY069912
5679335,2X001027
5682425,3J508002
5682904,P91014388
5683964,DJ665925
5684364,DJ680491
5684864,DJ869734
5685164,DJ869758
5685180,GJ720077
5685564,DL057315
5685764,DL057943
5685835,2L001017
5686064,DJ869748
5686164,DJ869725
5686464,DJ872161
5686535,2W002049
5686564,DJ869759
5686680,GJ872862
5687235,2X001049
5687364,DJ869762
5688064,DJ873921
5688564,DT553462
5688864,DL522992
5689164,DT149577
5689764,DJ869760
5689864,DJ852094
5691124,4Y001572
5691164,DR583912
5691180,GS155236
5691364,DY589167
5691535,2G001009
5692435,2S001530
5693064,P12522588
5693164,DJ574829
5693535,2W001759
5694080,GJ720084
5694180,GJ841992
5695264,DL057279
5695580,GY157060
5696264,DT160381
5696780,GJ709462
5697264,DS217135
5697764,DJ582543
5697864,DJ582535
5698364,DR069969
5698517,XP000654
5698964,DJ867553
5699064,DJ869730
5699080,GS104539
5700364,DT554075
5700535,2L001291
5700764,DJ582531
5700864,EL500154
5701464,DT183206
5702564,DY087203
5702864,DJ862388
5703117,XG000616
5704164,ET503864
5704464,DZ059950
5705764,DN522880
5705780,GY170587
5705864,DT553806
5705964,DT183207
5706064,DT183209
5706164,DT183208
5707164,ET007024
5707364,P12416431
5707564,DT183213
5707664,DT183210
5707780,GJ867079
5707935,2W001924
5708064,DT183200
5708080,GT211029
5708264,DL057620
5708335,2W001984
5708380,GJ867040
5708580,GJ867009
5708964,ET503018
5709180,GJ867023
5709504,ET013638
5709580,GJ867007
5709764,DS151480
5710064,EP000966
5710480,GJ852580
5711080,GJ829576
5711180,GS269423
5711364,DT183211
5711564,DJ869763
5711880,GJ866987
5712064,DT576368
5712664,P12446279
5713180,GJ867097
5713664,DZ054863
5713964,DT183192
5714880,GJ867042
5714980,GJ866992
5715080,GJ867053
5715464,DL523206
5715464,DL523706
5715880,GJ823030
5716280,GR113908
5716480,GR113860
5716564,DJ869744
5716680,GR114334
5716764,DJ869764
5716780,GJ869717
5716880,GR113426
5716880,GR113427
5717264,DT183205
5717280,GR108525
5717464,DT183215
5717880,GR115978
5718064,DJ869709
5718264,DJ869745
5718364,DS248597
5718564,DS254784
5718664,DS228996
5718864,DS237177
5718964,DS233307
5719064,DL523557
5719080,GR109929
5719164,EL500105
5719480,GR113332
5719564,DS234511
5719780,GR113684
5719964,DW684915
5721064,DY088015
5721164,EY050508
5721464,DY090976
5721564,DR067828
5722317,XP001018
5722564,DY086664
5723280,12C97711
5724464,DL058822
5725164,DJ876019
5725264,DJ869761
5725280,GJ867058
5725364,DJ877746
5725464,DJ876018
5725564,DJ879491
5725664,DJ879490
5725764,DJ879492
5725864,DJ881197
5725964,DJ881196
5726064,DJ881194
5726264,DJ881212
5726364,DJ881205
5726464,DJ881199
5727064,DS233038
5727464,DT134931
5727480,GT211833
5728464,DY087202
5729864,DJ582545
5730635,2P001123
5731064,DT183212
5731464,DJ634598
5731564,DY592186
5732364,DJ629786
5732880,GJ786637
5732980,GJ794413
5733780,GJ801626
5734180,GJ803560
5734464,DJ582537
5735364,DJ881195
5735464,DJ881201
5735980,GJ857183
5736160,JZ013037
5736180,GZ013037
5736564,ET500963
5736780,GJ854227
5737564,DJ875613
5737764,DT183199
5737864,DS174044
5738264,DT183202
5738464,P12411713
5738480,GJ850904
5738864,DT554908
5739164,DT555143
5739380,GJ854783
5739764,DT555482
5740364,DT555786
5740464,EJ002233
5740564,DT555483
5741180,GJ850894
5741464,DT557333
5741764,DT557644
5741864,DT559398
5742164,DT556128
5742364,DT556132
5742380,GJ850870
5742464,DT556720
5742564,DT556719
5743064,DT557026
5743164,DT557027
5743464,ET500967
5743764,ET500970
5744464,DT166571
5744925,3J005637
5745064,DJ570039
5745325,3J507919
5745780,GJ845779
5745864,DS249715
5746680,GJ849198
5746964,DJ881198
5747164,DJ629781
5747380,GJ850874
5747564,DL059141
5747607,P30597438
5747664,DL056661
5748264,DR067832
5748780,GJ845782
5749064,DJ881204
5749864,DN555541
5749978,BX514335
5750264,DJ631257
5750364,DY601060
5751464,DJ634103
5752580,GJ850954
5752935,2W002145
5753664,DR080664
5753780,GR123018
5753935,2W002173
5754564,DN555527
5754664,DN555539
5754980,GJ876599
5755380,GS295514
5755580,GT216548
5755764,DY590197
5756164,DZ061105
5756735,2U001099
5756764,DZ062126
5756835,1X000624
5757164,EZ001678
5757264,EZ004264
5757917,XJ000310
5757964,EZ007403
5758564,DY620073
5758664,DJ884418
5759280,12C96997
5759964,DL058486
5760364,ES017235
5761164,DZ054861
5761364,DS258590
5762064,DJ676489
5762164,DJ676492
5762464,DJ887147
5762564,DN555540
5762964,DR080438
5763064,DT183201
5763764,DW656000
5763880,GJ817920
5764180,GJ854146
5764464,EY015868
5765564,EY003325
5765664,EJ536093
5765764,DJ881225
5766064,DJ885482
5766264,EJ536095
5766464,DY085467
5768280,GT216542
5768364,DL056311
5768664,BP889009
5770080,GW592284
5770880,GR618249
5771264,EJ567455
5773864,DZ013905
5774480,GJ854234
5774664,ET500973
5774680,GJ852571
5774835,2G002099
5774880,GJ852563
5775080,GJ852575
5775264,EJ536100
5775364,DJ878913
5775380,GJ852572
5775464,ES018669
5776164,ET013637
5776764,DJ876064
5776864,EZ008529
5777035,C2L001147
5777180,GR609254
5777280,GR605982
5778164,DR082744
5778664,DR067822
5778764,DJ624030
5778764,DS236899
5778864,DS252415
5779480,GJ854962
5780164,ET024570
5780864,DZ061335
5781180,GJ708661
5781864,EJ569294
5782064,DS238239
5782164,DS238243
5782364,DJ616563
5782564,DS258592
5783064,DL523707
5784180,GR125920
5784235,2W002092
5785364,DT559390
5785964,EJ537851
5786264,DS174047
5786380,GR601438
5786564,EL004103
5787664,ET029432
5788064,ET026487
5788780,GT221137
5788864,ET011618
5788917,XJ000682
5789064,DW078021
5789264,ET026488
5789464,DR067860
5791764,ET026489
5792117,XJ000596
5792964,EJ534404
5794164,EZ009893
5794364,EY020056
5796580,GT536089
5797464,EY022439
5797664,EJ567458
5797764,DZ062092
5798464,DY088013
5798664,DT165714
5798764,ET020858
5799035,2W002157
5799264,DS254782
5799735,2W002194
5799864,DR067875
5805980,GR610006
5806135,2L001308
5806435,2J001539
5807180,GW021468
5807780,GJ906543
5810735,2J001496
5810780,GR126342
5812380,GW583345
5812880,GJ872870
5813317,WP005794
5813480,GJ874573
5815317,X5598973
5815780,GJ854228
5816380,GZ031964
5817880,GJ715688
5819280,GJ796656
5822880,GJ719816
5824680,GR125989
5825880,GR606392
5825980,GJ798569
5827235,2Y001005
5830035,2Y001041
5834235,2U001308
5836236,2W002468
5838335,2G002087
5844417,WJ000850
5844461,7H000719
5847717,XJ000419
5848535,2W002506
5850264,EJ537840
5851164,DJ609065
5853564,DJ609054
5853964,DJ609058
5854617,WP003121
5855219,8Z000068
5855235,2W002442
5855835,2Y001030
5855935,2Y001176
5856664,DJ635817
5857564,DJ888133
5857635,2U001201
5857664,EW017953
5857764,EY023094
5858035,2W002382
5858164,EY022440
5860164,DY616619
5860564,DS255920
5861464,EY023098
5862364,DZ062091
5862435,2W002522
5862964,DJ627518
5863464,DJ624040
5864264,DJ645018
5864664,EY015201
5866164,EJ567461
5866864,EJ537850
5866964,ES017244
5867364,DJ635809
5868464,DJ639721
5868564,DJ639722
5868704,019B6953
5869235,2W002550
5869264,DJ641322
5869464,DJ641323
5869580,GJ855921
5871335,2Y001118
5871564,DJ655344
5871735,2X001041
5871764,ES021341
5871964,DJ641761
5872464,DJ648536
5872535,2P001085
5872764,DJ643306
5873464,DJ631391
5874064,DJ632988
5874464,DJ636385
5875164,DJ636388
5876364,DJ616693
5876864,DJ618572
5877735,2L001231
5878264,DJ622382
5878964,DJ624033
5879764,DJ616698
5879864,DJ616699
5880064,EP000894
5880364,DJ616697
5881564,DJ620741
5883064,EL006072
5883880,GR622018
5885364,DJ605462
5885764,DJ880999
5886164,DT183204
5886764,DR067872
5887480,GJ874575
5887817,XU000011
5887964,DY089337
5888264,DS216922
5888364,ES016761
5888380,GS197054
5888564,ES021342
5888664,EY006608
5888764,DS252412
5890164,DR080866
5890264,DR080869
5890380,12C84151
5890464,DR080693
5890680,GR609891
5891764,EJ542544
5892080,GJ874581
5893964,DR593795
5895535,2G500248
5895565,EY023099
5895935,2W002657
5896180,12C525579
5896380,GS264670
5896764,DL049084
5898135,2G500233
5900135,2G500206
5900764,EY509752
5901064,EJ578161
5901564,DJ700506
5901864,EJ542536
5902064,ES021346
5902964,DY594697
5903264,DL031932
5903664,DY590647
5903680,GY046553
5903717,WP001166
5903980,GJ823457
5904980,GJ867015
5905980,GJ840716
5906164,EZ012477
5906264,EJ586096
5907264,EJ569291
5907564,EJ569288
5908435,2W002527
5908764,DT183214
5908866,W5536115
5909135,2U001184
5909480,GJ865522
5909835,2Y001230
5909935,2Y001265
5910164,ET503725
5910180,CJ865518
5910364,EN505007
5910564,DS252414
5910780,GJ867044
5910822,C25772096
5911064,DW666394
5911280,GJ861881
5911564,DS258240
5911664,DS253612
5911735,2L001061
5911764,EN505263
5911780,GJ867000
5911864,DS153661
5911980,GJ866998
5912064,ET043962
5912264,DZ062090
5912564,DS258304
5912780,GJ861896
5913280,GT220112
5913580,GT220126
5914080,GT224446
5914464,EN504705
5914564,EN504998
5914580,GT224005
5914864,EJ556048
5914980,GT222127
5915264,EN505270
5915364,EJ556045
5915764,EJ544355
5915864,EJ544346
5916164,EJ544343
5916364,EJ597105
5916680,GT220637
5916964,EN505006
5917880,GT222137
5917980,GT224008
5918364,DS258243
5918580,GT220128
5918764,EZ011289
5918980,GT224000
5919280,GT224444
5920335,2Y001308
5920380,GT221142
5920680,GT220653
5920864,EW024521
5921080,GT225458
5921264,ET504065
5921880,GT219711
5921980,GT225465
5922764,DJ890287
5923435,2L001479
5923680,GT222142
5924064,DR594179
5924780,GS220385
5925864,DJ627522
5926704,P30728679
5926764,EZ011850
5926780,12C98490
5926964,EZ011563
5927080,12D08665
5927280,12C87762
5927480,12C68397
5927564,EJ546153
5927664,DS258578
5927680,12C97399
5928080,GL038035
5928364,DY601573
5928980,GR609488
5929564,ET046222
5930664,EY039778
5930964,DR069117
5931235,2U001182
5931664,DZ047867
5932835,2L001352
5933164,EZ008490
5933964,ET047047
5934264,DS507139
5934264,DS307139
5934664,DY070063
5935064,DW655999
5935764,DY606664
5935864,DT183217
5936964,EY007474
5937364,EJ569301
5937964,EJ569309
5938264,EJ586112
5938335,2U001166
5938364,DP003386
5938461,7S005840
5938561,7Y500754
5938764,ET029618
5938864,EY030915
5939064,EW021442
5939161,7L500412
5939264,DZ054866
5939561,7Y501145
5939664,EJ561977
5939761,7J005759
5939961,7S008331
5940961,7W001551
5941964,ET509544
5942461,7L002512
5943261,7J004706
5944535,2S001544
5944661,7Y500301
5945017,XS000193
5946161,7J005684
5946164,DJ627547
5946661,7J005945
5946764,DJ627548
5947061,7J002372
5947664,DJ631395
5947761,7J006038
5947861,7Y500755
5948064,DJ631394
5948564,DJ631399
5948617,XN000557
5949264,DJ636395
5949435,1U001423
5950164,8S004513
5950935,2S001156
5951164,8J025532
5951264,8L501037
5951274,AS677284
5952064,8S004460
5952264,8L501038
5953064,8J030657
5953164,8E001333
5953464,8W003419
5953735,2J001655
5953935,2Y001178
5954264,8W003395
5954764,8Y502893
5954934,FT138138
5954964,8Z000163
5955164,8J029396
5955264,8Y502877
5955364,8W002780
5955504,P30707971
5955564,7A000119
5955680,GS229141
5956035,2W002481
5956068,9J154873
5956280,GR601065
